country,year,rule_of_law_estimate,gdp_growth
North Macedonia,1989,NULL,NULL
North Macedonia,1992,NULL,-50.6588347183914
North Macedonia,1999,NULL,2.59907228723759
Niger,2016,-0.6852132082,7.38335873629652
Niger,2023,NULL,NULL
Nigeria,1963,NULL,5.2183775226387
Nigeria,1966,NULL,8.38159876155098
Nigeria,1970,NULL,89.1090599677364
Nigeria,1973,NULL,23.53232331676
Nigeria,1976,NULL,30.706528851182
Nigeria,1979,NULL,29.3804451366824
Nigeria,1986,NULL,-25.68276555388
Nigeria,1989,NULL,-11.3707634279716
Nigeria,1992,NULL,-12.5466957152032
Nigeria,1995,NULL,75.2742040628847
Nigeria,2002,-1.4958997965,29.2235558309071
Nigeria,2005,-1.3542159796,29.3933816907576
Nigeria,2008,-1.0383048058,21.999301212092
Nigeria,2011,-1.1788387299,12.9366438746037
Nigeria,2018,-0.9177476168,12.2405978974173
Nigeria,2021,-0.8700132370,1.99909565550722
North America,1963,NULL,5.60758467314581
North America,1966,NULL,9.75699956540806
North America,1969,NULL,8.35241150477208
North America,1973,NULL,11.8178864102254
North America,1976,NULL,11.9054024461404
North America,1979,NULL,11.678143211705
North America,1982,NULL,4.1022576057165
North America,1989,NULL,8.05710502767886
North Macedonia,2002,-0.5763040185,8.32236887960236
North Macedonia,2005,-0.2971713543,10.1326871839634
North Macedonia,2012,-0.2515701950,-7.14046588924463
North Macedonia,2015,-0.2370487750,-11.421533346996
North Macedonia,2018,-0.3077119887,12.1693890758408
North Macedonia,2021,-0.0999111682,13.2225132930296
Northern Mariana Islands,1963,NULL,NULL
Northern Mariana Islands,1967,NULL,NULL
Northern Mariana Islands,1970,NULL,NULL
Northern Mariana Islands,1973,NULL,NULL
Northern Mariana Islands,1976,NULL,NULL
North America,1992,NULL,5.08103934305485
Northern Mariana Islands,1983,NULL,NULL
North America,1995,NULL,4.8124404149852
Northern Mariana Islands,1986,NULL,NULL
North America,1998,NULL,5.02923883653217
Northern Mariana Islands,1989,NULL,NULL
North America,2005,NULL,7.31266484458426
North America,2008,NULL,2.38255680389783
Northern Mariana Islands,1992,NULL,NULL
North America,2011,NULL,4.35691026421276
Northern Mariana Islands,1999,NULL,NULL
Northern Mariana Islands,2002,NULL,NULL
Northern Mariana Islands,2005,NULL,-12.3140495867769
North America,2014,NULL,3.56536780590257
Northern Mariana Islands,2008,NULL,0.106609808102345
North America,2021,NULL,11.4713334106124
Northern Mariana Islands,2015,NULL,9.375
North Macedonia,1963,NULL,NULL
Northern Mariana Islands,2018,NULL,-16.6025682051282
North Macedonia,1966,NULL,NULL
Benin,1964,NULL,6.25820351632695
Northern Mariana Islands,2021,NULL,NULL
North Macedonia,1969,NULL,NULL
Norway,1961,NULL,9.08705079024623
North Macedonia,1972,NULL,NULL
Norway,1964,NULL,9.96834367886529
North Macedonia,1979,NULL,NULL
Norway,1967,NULL,9.40654828411953
North Macedonia,1982,NULL,NULL
Norway,1971,NULL,13.8050160974387
Benin,1967,NULL,1.08828960998325
Benin,1970,NULL,0.870588415135891
Norway,1974,NULL,20.4641275049636
North Macedonia,1985,NULL,NULL
Benin,1977,NULL,7.39417605051908
North Macedonia,1988,NULL,NULL
Benin,1980,NULL,18.4635869922945
Norway,1977,NULL,15.485275843741
Norway,1980,NULL,21.2811250673483
Norway,1987,NULL,19.7435086519037
Norway,1990,NULL,16.7175850113932
Norway,1993,NULL,-7.84085843230166
Norway,1996,1.9233152866,7.55806215460876
Norway,2003,1.8811042309,17.084263905733
Norway,2006,1.9657721519,11.9158489252834
Norway,2009,1.8734991550,-16.5494210030647
Norway,2012,1.9510310888,2.27715647591454
Norway,2019,1.9410977364,-7.05925006877136
Norway,2022,1.7621715069,17.8757877123513
Not classified,1962,NULL,NULL
Not classified,1965,NULL,NULL
Not classified,1968,NULL,NULL
North Macedonia,1995,NULL,32.2347999647026
North Macedonia,1998,-0.3316687942,-3.76288624047128
Not classified,1975,NULL,NULL
North Macedonia,2001,NULL,-1.67573285195665
Not classified,1978,NULL,NULL
Not classified,1981,NULL,NULL
North Macedonia,2004,-0.1927526146,14.8896730021398
Not classified,1984,NULL,NULL
North Macedonia,2008,-0.3203775287,18.8698096777962
Not classified,1991,NULL,NULL
Not classified,1994,NULL,NULL
Not classified,1997,NULL,NULL
Not classified,2000,NULL,NULL
North Macedonia,2011,-0.2695088983,11.5598654139848
Not classified,2007,NULL,NULL
North Macedonia,2014,-0.0555961318,5.03400080384985
Not classified,2010,NULL,NULL
North Macedonia,2017,-0.3087166846,5.9461458286059
Northern Mariana Islands,1961,NULL,NULL
Not classified,2013,NULL,NULL
Not classified,2016,NULL,NULL
Northern Mariana Islands,1964,NULL,NULL
Not classified,2020,NULL,NULL
Northern Mariana Islands,1971,NULL,NULL
Not classified,2023,NULL,NULL
Northern Mariana Islands,1974,NULL,NULL
OECD members,1961,NULL,5.88727925732355
OECD members,1964,NULL,9.30050422987219
Northern Mariana Islands,1977,NULL,NULL
Northern Mariana Islands,1980,NULL,NULL
OECD members,1971,NULL,10.7093038523348
Northern Mariana Islands,1987,NULL,NULL
OECD members,1974,NULL,12.0324708464718
Northern Mariana Islands,1990,NULL,NULL
OECD members,1977,NULL,12.8446596917194
Northern Mariana Islands,1993,NULL,NULL
OECD members,1980,NULL,11.1225270736778
Northern Mariana Islands,1996,NULL,NULL
Northern Mariana Islands,2003,NULL,-3.50466791277259
OECD members,1987,NULL,15.812695855057
Northern Mariana Islands,2006,NULL,-6.69180018850141
OECD members,1990,NULL,12.5989196031407
Northern Mariana Islands,2009,NULL,-15.3354632587859
OECD members,1993,NULL,1.54645492112027
Northern Mariana Islands,2012,NULL,2.33196159122085
OECD members,2000,NULL,2.21080392116306
Northern Mariana Islands,2016,NULL,35.1648351648352
Northern Mariana Islands,2019,NULL,-9.22367455058814
OECD members,2003,NULL,11.8302243928978
Northern Mariana Islands,2022,NULL,NULL
OECD members,2006,NULL,5.49861681473339
Norway,1962,NULL,7.71449608668382
OECD members,2009,NULL,-6.47273808759243
Norway,1965,NULL,12.5639409738438
OECD members,2016,NULL,1.90326577972239
Norway,1968,NULL,6.7837263322686
Norway,1975,NULL,21.1161024518563
OECD members,2019,NULL,0.955729278342516
Norway,1978,NULL,12.0816917964403
OECD members,2022,NULL,2.09145739429062
Norway,1981,NULL,-1.30778321832875
Oman,1964,NULL,NULL
Norway,1984,NULL,0.698903401919204
Oman,1967,NULL,58.1344007559861
Norway,1991,NULL,1.73686325431368
Norway,1994,NULL,5.43386292489059
Oman,1970,NULL,6.79999877333235
Norway,1997,NULL,-1.32306328105626
Oman,1973,NULL,31.6676567719231
Norway,2000,1.8308755159,5.58768614832943
Oman,1977,NULL,7.06774217417302
Norway,2007,1.9282920361,16.0638918765646
Oman,1980,NULL,60.224896661679
Oman,1983,NULL,5.00114162283669
Oman,1986,NULL,-26.7996522001838
Oman,1993,NULL,0.327916170693047
Oman,1996,0.5501597524,10.6875739941726
Oman,1999,NULL,11.4063848182826
Norway,2010,1.8898757696,11.1026680517901
Oman,2002,0.4505848289,3.55107739517398
Norway,2013,1.9709368944,2.58146320191515
Oman,2009,0.5494251847,-20.5516730729591
Norway,2016,1.9950513840,-4.43193337525013
Oman,2012,0.5188434124,12.7891973783074
Norway,2020,1.9314512014,-10.0575267828469
Norway,2023,NULL,NULL
Oman,2015,0.3520387411,-15.0900063954785
Not classified,1961,NULL,NULL
Not classified,1964,NULL,NULL
Oman,2018,0.4361544549,13.1704092783511
Not classified,1967,NULL,NULL
Other small states,1967,NULL,NULL
Not classified,1971,NULL,NULL
Other small states,1970,NULL,NULL
Not classified,1974,NULL,NULL
Other small states,1973,NULL,44.887495084108
Other small states,1976,NULL,24.3151519714143
Not classified,1977,NULL,NULL
Other small states,1983,NULL,-5.53143066102965
Not classified,1980,NULL,NULL
Other small states,1986,NULL,1.27112411169554
Not classified,1987,NULL,NULL
Other small states,1989,NULL,4.70900102587955
Not classified,1990,NULL,NULL
Not classified,1993,NULL,NULL
Not classified,1996,NULL,NULL
Not classified,2003,NULL,NULL
Other small states,1992,NULL,9.08649975518627
Not classified,2006,NULL,NULL
Not classified,2009,NULL,NULL
Not classified,2012,NULL,NULL
Other small states,1999,NULL,7.63289288811507
Not classified,2019,NULL,NULL
Other small states,2002,NULL,7.88665869582462
Other small states,2005,NULL,21.1428983887059
Not classified,2022,NULL,NULL
Other small states,2012,NULL,4.28728814133054
OECD members,1967,NULL,7.34597769811308
Other small states,2015,NULL,-17.0548843566491
OECD members,1970,NULL,9.28403320664851
Other small states,2018,NULL,11.0540822756782
Other small states,2021,NULL,20.7862743615873
OECD members,1973,NULL,20.8521002585653
OECD members,1976,NULL,8.43143014638575
Pacific island small states,1963,NULL,NULL
OECD members,1983,NULL,3.37363727163478
Pacific island small states,1970,NULL,NULL
OECD members,1986,NULL,21.1888411888163
Pacific island small states,1973,NULL,36.3459333120785
OECD members,1989,NULL,4.63663223417727
Pacific island small states,1976,NULL,0.271133708275391
OECD members,1996,NULL,0.849230217455852
OECD members,1999,NULL,5.02888219263013
Pacific island small states,1979,NULL,22.5084045457594
OECD members,2002,NULL,4.32731364542488
Pacific island small states,1986,NULL,9.0260183413222
OECD members,2005,NULL,5.7269950682053
Pacific island small states,1989,NULL,3.46172090740803
OECD members,2012,NULL,-0.0910981476222152
Pacific island small states,1992,NULL,9.69638031327285
OECD members,2015,NULL,-5.72585289183606
OECD members,2018,NULL,5.79805343032861
Pacific island small states,1999,NULL,9.8987883372794
OECD members,2021,NULL,11.4724774955515
Pacific island small states,2002,NULL,4.99948261941106
Oman,1961,NULL,NULL
Pacific island small states,2005,NULL,11.093759823732
Oman,1968,NULL,76.2731000250187
Oman,1971,NULL,17.4355634620677
Pacific island small states,2008,NULL,6.8653003764269
Pacific island small states,2015,NULL,-2.25746694738443
Oman,1974,NULL,240.722488966002
Pacific island small states,2018,NULL,4.95030644583039
Oman,1981,NULL,21.3542420068054
Pacific island small states,2021,NULL,0.0822017645547286
Oman,1984,NULL,11.2057674167032
Pakistan,1963,NULL,7.4397065722025
Oman,1987,NULL,6.6494377425985
Oman,1990,NULL,24.678101998457
Pakistan,1966,NULL,10.6569906558681
Oman,1997,NULL,3.66341367257539
Oman,2000,0.5378893018,25.1002414304979
Pakistan,1969,NULL,7.97211185055354
Oman,2003,0.4661248624,7.40192754081459
Pakistan,1972,NULL,-11.7278510817341
Oman,2006,0.2864129543,19.7342198470108
Pakistan,1979,NULL,10.537391562107
Oman,2013,0.4869072735,2.89121159509936
Pakistan,1982,NULL,9.34273809071774
Oman,2016,0.3828622103,-4.55090109531901
Benin,1983,NULL,-13.6009909010239
Oman,2019,0.5270460248,-3.76478449524572
Pakistan,1985,NULL,-0.0221618092135799
Oman,2022,0.5004811883,30.0201697588862
Pakistan,1992,NULL,7.14369461238794
Other small states,1961,NULL,NULL
Pakistan,1995,NULL,15.9534207083424
Other small states,1964,NULL,NULL
Pakistan,1998,-0.7933382988,-0.386629109435024
Other small states,1971,NULL,18.7133194799997
Pakistan,2001,NULL,-2.35129845742074
Other small states,1974,NULL,84.3551544094212
Pakistan,2008,-0.9726136923,9.8092661962065
Other small states,1977,NULL,12.6075931863385
Pakistan,2011,-0.9066281915,17.2218060947329
Other small states,1980,NULL,38.9038235729499
Other small states,1987,NULL,18.6847528995675
Other small states,1990,NULL,19.6796859061565
Other small states,1993,NULL,-4.76399142665766
Benin,1986,NULL,27.7695039102745
Benin,1993,NULL,34.1672649585104
Other small states,1996,NULL,5.40610316880359
Benin,1996,0.0523155071,8.82590731018585
Other small states,2000,NULL,12.8675924164042
Benin,1999,NULL,49.7863549542106
Other small states,2003,NULL,24.4823876690733
Benin,2006,-0.5315697789,7.10233077483594
Other small states,2006,NULL,17.3914113826545
Benin,2009,-0.6543142200,-0.501729694735505
Benin,2012,-0.5749362707,4.18987546990974
Other small states,2009,NULL,-14.175982761568
Benin,2015,-0.5549063683,-14.2750053726259
Other small states,2016,NULL,-1.06205663216697
Benin,2022,-0.6023895144,-1.64425895338814
Other small states,2019,NULL,-1.99920202217456
Other small states,2022,NULL,16.1240371205249
Pacific island small states,1966,NULL,NULL
Pacific island small states,1969,NULL,NULL
Pakistan,2014,-0.7509300113,4.92282189636721
Pacific island small states,1972,NULL,20.1590857452518
Pakistan,2017,-0.7333626747,8.15467983836557
Pacific island small states,1975,NULL,11.6941902021493
Palau,1962,NULL,NULL
Pacific island small states,1982,NULL,-2.4442111187085
Palau,1965,NULL,NULL
Pacific island small states,1985,NULL,-5.35959668358878
Bermuda,1961,NULL,5.66297782642182
Pacific island small states,1988,NULL,2.29289542630301
Bermuda,1968,NULL,-3.29005679426809
Pacific island small states,1995,NULL,8.48772250335775
Bermuda,1971,NULL,13.3118625872249
Pacific island small states,1998,NULL,-14.3714567797457
Bermuda,1974,NULL,15.9925788497217
Pacific island small states,2001,NULL,-1.3469137179574
Pacific island small states,2004,NULL,15.0690482335781
Pacific island small states,2011,NULL,16.6186150356664
Palau,1968,NULL,NULL
Pacific island small states,2014,NULL,8.675958001885
Palau,1971,NULL,NULL
Pacific island small states,2017,NULL,7.91929817416289
Palau,1978,NULL,NULL
Pacific island small states,2020,NULL,-11.3653365868211
Palau,1981,NULL,NULL
Palau,1984,NULL,NULL
Pakistan,1967,NULL,13.7690361964955
Palau,1987,NULL,NULL
Palau,1994,NULL,NULL
Pakistan,1970,NULL,15.4828420094047
Bermuda,1977,NULL,15.7131762878592
Pakistan,1973,NULL,-32.1994850751853
Bermuda,1984,NULL,10.827520575669
Pakistan,1976,NULL,17.2517360330704
Palau,1997,NULL,NULL
Pakistan,1983,NULL,-6.62007305779756
Palau,2000,0.8397122622,NULL
Palau,2007,0.8768649101,3.38663827876147
Pakistan,1986,NULL,2.42142008923108
Pakistan,1989,NULL,4.41446437622854
Pakistan,1996,-0.6252896190,4.42657417104664
Palau,2010,0.7479752302,-0.842453291013146
Pakistan,1999,NULL,1.25723948029922
Palau,2013,0.8972579241,4.10522534998857
Palau,2016,0.9336728454,6.36185216325816
Bermuda,1987,NULL,10.4814599613066
Pakistan,2002,-0.9316374063,0.80053321657977
Bermuda,1990,NULL,6.05394379372214
Pakistan,2005,-0.8903214335,9.82672862751581
Palau,2023,NULL,NULL
Bermuda,1993,NULL,8.36120610300697
Panama,1962,NULL,8.86348256252867
Pakistan,2012,-0.8834201694,8.46553560750235
Pakistan,2015,-0.7769167423,10.5284116017763
Panama,1969,NULL,9.75157815792622
Pakistan,2018,-0.6837279797,4.98890475419039
Panama,1972,NULL,9.80988531198294
Pakistan,2021,-0.6584573388,16.0076359074381
Panama,1975,NULL,11.2871000109147
Panama,1982,NULL,10.4807019422077
Panama,1985,NULL,5.79181228868798
Palau,1961,NULL,NULL
Panama,1988,NULL,-13.5460932065639
Palau,1964,NULL,NULL
Panama,1991,NULL,9.95822014075377
Panama,1998,-0.1303634346,8.41225556215059
Panama,2001,NULL,1.6083907295907
Palau,1967,NULL,NULL
Panama,2004,-0.1076891944,9.63489273821211
Palau,1974,NULL,NULL
Panama,2007,-0.1740984768,17.3871544387793
Gibraltar,2000,NULL,NULL
Palau,1977,NULL,NULL
Panama,2014,-0.0647884458,9.47699713674598
Palau,1980,NULL,NULL
Gibraltar,2003,NULL,NULL
Panama,2017,0.0072941626,7.41697578277309
Palau,1983,NULL,NULL
Panama,2020,-0.2854062319,-18.1219509902526
Papua New Guinea,1965,NULL,12.7292709927112
Palau,1990,NULL,NULL
Papua New Guinea,1968,NULL,9.83772391869433
Palau,1993,NULL,NULL
Papua New Guinea,1971,NULL,11.181170462624
Palau,1996,0.8091405630,NULL
Papua New Guinea,1974,NULL,12.958276521821
Palau,1999,NULL,NULL
Palau,2003,0.8332841396,-5.6510720207831
Papua New Guinea,1981,NULL,-1.87042890970383
Palau,2006,0.9843070507,1.01311349972856
Palau,2009,0.8052555919,-5.4271192885127
Papua New Guinea,1984,NULL,-0.378132647350144
Palau,2012,0.8980586529,7.86481193056538
Papua New Guinea,1987,NULL,18.7257153679431
Palau,2019,0.7829424739,-2.27897728652686
Papua New Guinea,1994,NULL,10.6187587607513
Palau,2022,0.9528044462,NULL
Panama,1963,NULL,10.8359686729008
Papua New Guinea,1997,NULL,-4.24214321091727
Panama,1966,NULL,8.95589764718433
Panama,1973,NULL,14.3647671565956
Papua New Guinea,2000,-0.7588375211,1.27411799873069
Panama,1976,NULL,6.27444376361505
Papua New Guinea,2003,-0.9452539086,17.8996128649021
Panama,1979,NULL,14.1773703558379
Papua New Guinea,2010,-0.9325112104,22.6459036980733
Panama,1986,NULL,3.91831001547306
Papua New Guinea,2013,-0.9420699477,-0.158866600910634
Papua New Guinea,2016,-0.7806867957,-4.44018547117335
Panama,1989,NULL,0.265741476574382
Papua New Guinea,2019,-0.8004460931,2.65985885235867
Panama,1992,NULL,13.677829477875
Panama,1995,NULL,2.22655426960883
Paraguay,1962,NULL,NULL
Panama,2002,-0.0883368403,3.93774361644941
Paraguay,1965,NULL,NULL
Gibraltar,2010,NULL,NULL
Gibraltar,2013,NULL,NULL
Paraguay,1968,NULL,5.06951087098074
Paraguay,1971,NULL,11.765726499949
Gibraltar,2016,NULL,NULL
Paraguay,1978,NULL,22.3548255459318
Gibraltar,2019,NULL,NULL
Gibraltar,2023,NULL,NULL
Paraguay,1981,NULL,26.4479628659971
Panama,2005,-0.1013168991,9.06532384872332
Panama,2008,-0.2039799094,18.1250342599796
Paraguay,1984,NULL,-20.6369549420048
Panama,2011,0.0258786492,17.8189012420053
Paraguay,1987,NULL,6.6340268419605
Panama,2018,-0.1591522545,8.1852899927737
Paraguay,1991,NULL,20.169134618993
Panama,2021,-0.2686960995,18.0775486295111
Paraguay,1994,NULL,8.57225791346926
Greece,1963,NULL,13.0869751655268
Greece,1966,NULL,11.7355386869211
Paraguay,1997,NULL,1.80657426067395
Greece,1973,NULL,32.3492517203255
Paraguay,2000,-0.9894211888,0.210881846258455
Greece,1976,NULL,9.20903969810142
Greece,1979,NULL,23.0666936216218
Greece,1982,NULL,4.33931884804501
Greece,1989,NULL,3.81290069069026
Paraguay,2007,-0.9645143151,32.9646370273063
Greece,1992,NULL,10.5393768396665
Greece,1995,NULL,17.3895842926233
Greece,1998,0.7756703496,0.887538817663247
Papua New Guinea,1962,NULL,6.67887116992927
Greece,2005,0.7849537730,2.86842223178516
Greece,2008,0.8536030054,11.6041155174267
Bermuda,2000,1.2309973240,4.68609200045649
Papua New Guinea,1969,NULL,13.6195039099708
Greece,2011,0.5333271623,-4.75523995829517
Greece,2018,0.1127563640,6.10726675512716
Papua New Guinea,1972,NULL,19.646338496964
Greece,2021,0.3215937316,13.8940033259947
Bermuda,2003,1.2284450531,6.33178708405579
Papua New Guinea,1975,NULL,-7.55163835665477
Greenland,1965,NULL,NULL
Papua New Guinea,1978,NULL,18.7190487249785
Papua New Guinea,1982,NULL,-5.18259972426254
Greenland,1968,NULL,NULL
Greenland,1971,NULL,27.2536039400677
Greenland,1974,NULL,21.2375346890483
Papua New Guinea,1985,NULL,-5.06621077331848
Greenland,1981,NULL,-8.46604439705613
Greenland,1984,NULL,-8.84516327852476
Papua New Guinea,1988,NULL,16.2961290958776
Greenland,1987,NULL,30.5753051592368
Papua New Guinea,1991,NULL,17.6308594046609
Greenland,1990,NULL,9.59103250984315
Papua New Guinea,1998,-0.5183819532,-23.2380336216362
Greenland,1997,NULL,-10.4684311732344
Papua New Guinea,2001,NULL,-12.5042011283996
Paraguay,2010,-0.8304114938,21.9445452430883
Papua New Guinea,2004,-0.7627193928,11.049217868485
Paraguay,2013,-0.7669090033,15.7165601125935
Papua New Guinea,2007,-0.8614818454,14.2445244832973
Paraguay,2016,-0.6905137300,-0.33621825274645
Papua New Guinea,2014,-0.7744254470,9.16915482357918
Paraguay,2023,NULL,NULL
Peru,1963,NULL,NULL
Greenland,2000,NULL,-5.61440177080484
Papua New Guinea,2017,-0.8205498457,9.55650901671933
Greenland,2003,NULL,33.3257024040493
Papua New Guinea,2020,-0.7112772465,-3.64679704127647
Greenland,2006,NULL,8.82820241907063
Papua New Guinea,2023,NULL,NULL
Paraguay,1966,NULL,5.02755606418449
Greenland,2010,1.7286777496,-1.05916710168739
