country,year,control_of_corruption_estimate,gdp_growth
Puerto Rico,2004,1.2595952749,7.34345324453012
Sub-Saharan Africa,2009,NULL,-3.74129750952352
Sub-Saharan Africa,2012,NULL,3.87377855882506
Sub-Saharan Africa,2015,NULL,-10.5033440118837
Sub-Saharan Africa,2022,NULL,6.68267885607196
St. Martin (French part),2020,NULL,NULL
Sub-Saharan Africa (excluding high income),1964,NULL,9.20045116357428
St. Martin (French part),2023,NULL,NULL
Sub-Saharan Africa (excluding high income),1967,NULL,2.26118434156546
St. Vincent and the Grenadines,1962,NULL,3.75000223214844
Sub-Saharan Africa (excluding high income),1970,NULL,19.7753937794658
St. Vincent and the Grenadines,1965,NULL,2.37154750114783
Sub-Saharan Africa (excluding high income),1973,NULL,29.2384295086246
St. Vincent and the Grenadines,1968,NULL,-3.06348438715851
Sub-Saharan Africa (excluding high income),1980,NULL,29.6298673284475
St. Vincent and the Grenadines,1971,NULL,8.68250406504065
St. Vincent and the Grenadines,1975,NULL,0.952274443499701
St. Vincent and the Grenadines,1978,NULL,23.2844502763349
St. Vincent and the Grenadines,1981,NULL,23.9811992022962
Sub-Saharan Africa (excluding high income),1983,NULL,-11.6965530065228
Sub-Saharan Africa (excluding high income),1986,NULL,3.1709612266747
Sub-Saharan Africa (excluding high income),1993,NULL,0.991294942401992
Aruba,2003,NULL,4.1934107627614
Sub-Saharan Africa (excluding high income),1996,NULL,11.4369130200403
Sub-Saharan Africa (excluding high income),1999,NULL,-28.9905699864869
Aruba,2006,1.2513132095,4.65104094689796
Sub-Saharan Africa (excluding high income),2002,NULL,8.92642590551677
Sub-Saharan Africa (excluding high income),2009,NULL,-3.73408724208387
Sub-Saharan Africa (excluding high income),2012,NULL,3.87441255674533
Puerto Rico,2007,0.4057383537,2.5756936778317
Sub-Saharan Africa (excluding high income),2015,NULL,-10.5112146995231
Puerto Rico,2010,0.4723446071,2.07053991986959
Sub-Saharan Africa (excluding high income),2018,NULL,3.88886622495207
Puerto Rico,2013,0.4663591087,0.871564690793639
Sub-Saharan Africa (IDA & IBRD countries),1961,NULL,5.68335824225107
Sub-Saharan Africa (IDA & IBRD countries),1964,NULL,9.2011034485065
Sub-Saharan Africa (IDA & IBRD countries),1967,NULL,2.26069443281743
St. Vincent and the Grenadines,1984,NULL,10.4450560168523
St. Vincent and the Grenadines,1991,NULL,6.01704049885918
Sub-Saharan Africa (IDA & IBRD countries),1970,NULL,19.7726205287096
St. Vincent and the Grenadines,1994,NULL,1.09310206004042
Sub-Saharan Africa (IDA & IBRD countries),1977,NULL,8.28319891046433
St. Vincent and the Grenadines,1997,NULL,4.91161912102178
Sub-Saharan Africa (IDA & IBRD countries),1980,NULL,29.625394786722
Sub-Saharan Africa (IDA & IBRD countries),1983,NULL,-11.6912589187899
Sub-Saharan Africa (IDA & IBRD countries),1986,NULL,3.18581596851417
Sub-Saharan Africa (IDA & IBRD countries),1993,NULL,1.00204514724834
Sub-Saharan Africa (IDA & IBRD countries),1996,NULL,11.4225250037035
St. Vincent and the Grenadines,2000,NULL,9.52796382361473
Sub-Saharan Africa (IDA & IBRD countries),1999,NULL,-28.9538440970193
Sub-Saharan Africa (IDA & IBRD countries),2006,NULL,18.2438060697786
St. Vincent and the Grenadines,2007,0.9889392257,10.8928407148693
Sub-Saharan Africa (IDA & IBRD countries),2009,NULL,-3.74129750952352
St. Vincent and the Grenadines,2010,1.0681053400,0.860644200104256
Sub-Saharan Africa (IDA & IBRD countries),2012,NULL,3.87377855882506
St. Vincent and the Grenadines,2013,0.9566313624,4.75987964679538
St. Vincent and the Grenadines,2016,0.6748784184,3.52779848804684
Puerto Rico,2020,-0.0160306729,-1.89818879915018
St. Vincent and the Grenadines,2023,NULL,NULL
Puerto Rico,2023,NULL,NULL
Sub-Saharan Africa,1963,NULL,7.49093273727983
Qatar,1963,NULL,NULL
Sub-Saharan Africa,1966,NULL,7.36028013167203
Qatar,1966,NULL,NULL
Sub-Saharan Africa,1973,NULL,29.2341058955862
Sub-Saharan Africa,1976,NULL,9.11033567875033
Sub-Saharan Africa (IDA & IBRD countries),2015,NULL,-10.5033440118837
Sub-Saharan Africa,1979,NULL,21.496685606856
Sub-Saharan Africa (IDA & IBRD countries),2022,NULL,6.68267885607196
Sub-Saharan Africa,1986,NULL,3.18581596851417
Sub-Saharan Africa (IDA & IBRD),1991,NULL,NULL
Sub-Saharan Africa,1989,NULL,1.73409679924793
Qatar,1973,NULL,55.5837582074619
Qatar,1976,NULL,30.7031619313088
Qatar,1979,NULL,39.0168400847428
Qatar,1982,NULL,-12.2910490508396
Qatar,1989,NULL,7.44801258066633
Qatar,1992,NULL,11.079182003944
Qatar,1995,NULL,10.3527862928467
Sub-Saharan Africa,1992,NULL,-9.98710842629757
Sub-Saharan Africa,1995,NULL,27.5058463904842
Sub-Saharan Africa,2002,NULL,8.93165455022153
Sub-Saharan Africa (IDA & IBRD),1994,NULL,NULL
Sub-Saharan Africa,2005,NULL,18.7719126267493
Sub-Saharan Africa,2008,NULL,13.3671052714092
Sub-Saharan Africa (IDA & IBRD),1998,NULL,NULL
Sub-Saharan Africa,2011,NULL,12.8431221965116
Sub-Saharan Africa (IDA & IBRD),2001,NULL,NULL
Sub-Saharan Africa,2018,NULL,3.88879839901751
Sub-Saharan Africa (IDA & IBRD),2004,NULL,NULL
Sub-Saharan Africa,2021,NULL,12.5661598059284
Sub-Saharan Africa (IDA & IBRD),2007,NULL,NULL
Sub-Saharan Africa (excluding high income),1961,NULL,5.68797231050903
Sub-Saharan Africa (IDA & IBRD),2014,NULL,NULL
Sub-Saharan Africa (excluding high income),1968,NULL,6.40990382741664
Sub-Saharan Africa (IDA & IBRD),2017,NULL,NULL
Sub-Saharan Africa (excluding high income),1971,NULL,0.812940279692923
Sub-Saharan Africa (IDA & IBRD),2020,NULL,NULL
Sub-Saharan Africa (excluding high income),1974,NULL,29.1248916213789
Sudan,1962,NULL,8.61906491497934
Sub-Saharan Africa (excluding high income),1977,NULL,8.27436132435065
Sub-Saharan Africa (excluding high income),1984,NULL,-11.8347116501345
Qatar,2002,0.6588253379,10.4072631205523
Sub-Saharan Africa (excluding high income),1987,NULL,13.5156207318582
Qatar,2005,0.7050909400,40.3239555811951
Sub-Saharan Africa (excluding high income),1990,NULL,17.5413112714598
Qatar,2008,0.9323590398,44.6080095337547
Sub-Saharan Africa (excluding high income),1997,NULL,5.30600572692567
Qatar,2011,1.0011098385,34.0890191838674
Sudan,1969,NULL,10.1163984597322
Sub-Saharan Africa (excluding high income),2000,NULL,6.11114746165945
Qatar,2018,0.6926828027,13.8025834179997
Sudan,1972,NULL,8.50903279372931
Qatar,2021,0.7799670100,24.4583551258939
Sudan,1975,NULL,21.8280793492653
Sub-Saharan Africa (excluding high income),2003,NULL,25.9914229885505
Sudan,1978,NULL,8.4629576507188
Romania,1963,NULL,NULL
Sub-Saharan Africa (excluding high income),2006,NULL,18.2530489719252
Romania,1966,NULL,NULL
Sudan,1985,NULL,-22.7063068982683
Sub-Saharan Africa (excluding high income),2013,NULL,5.98714217038972
Sub-Saharan Africa (excluding high income),2016,NULL,-7.03828208166094
Sudan,1988,NULL,18.8469314209033
Sudan,1991,NULL,31.2940320745085
Sub-Saharan Africa (excluding high income),2019,NULL,2.74634393129911
Romania,1973,NULL,NULL
Sub-Saharan Africa (excluding high income),2022,NULL,6.67150163927302
Sudan,1998,-1.1197947264,-3.68930758793548
Sub-Saharan Africa (IDA & IBRD countries),1963,NULL,7.49093273727983
Romania,1976,NULL,NULL
Sudan,2001,NULL,28.2204313961406
Romania,1979,NULL,NULL
Sub-Saharan Africa (IDA & IBRD countries),1966,NULL,7.36028013167203
Sudan,2004,-1.2469025850,24.7746895868114
Romania,1982,NULL,NULL
Sub-Saharan Africa (IDA & IBRD countries),1973,NULL,29.2341058955862
Sudan,2007,-1.3298110962,31.3192872151548
Sub-Saharan Africa (IDA & IBRD countries),1976,NULL,9.11033567875033
Romania,1986,NULL,NULL
Sudan,2014,-1.4626412392,16.3442247933425
Sudan,2017,-1.5602154732,26.0094859714988
Romania,1989,NULL,2.53867813931527
Sub-Saharan Africa (IDA & IBRD countries),1979,NULL,21.496685606856
Sudan,2020,-1.4233449697,-16.4001279791018
Romania,1992,NULL,-12.925080200329
Sub-Saharan Africa (IDA & IBRD countries),1982,NULL,-8.83266009272441
Sudan,2023,NULL,NULL
Romania,1995,NULL,24.4651469658751
Suriname,1965,NULL,14.6949404761905
Suriname,1968,NULL,9.35659265971908
Suriname,1971,NULL,9.49436158603128
Romania,2002,-0.4407131970,14.037309945185
Suriname,1974,NULL,20.7394324107554
Romania,2005,-0.2605430186,31.3186280069466
Suriname,1981,NULL,11.8238993710692
Romania,2008,-0.1862161458,22.7554214721509
Suriname,1984,NULL,-2.20713427206758
Romania,2011,-0.3334985077,13.2825478465119
Suriname,1987,NULL,9.98877665544332
Romania,2018,-0.2266884595,15.7836378428339
Sub-Saharan Africa (IDA & IBRD countries),1989,NULL,1.73409679924793
Sub-Saharan Africa (IDA & IBRD countries),1992,NULL,-9.98710842629757
Romania,2021,-0.0609265566,13.7043987237607
Sub-Saharan Africa (IDA & IBRD countries),1995,NULL,27.5058463904842
Russian Federation,1962,NULL,NULL
Sub-Saharan Africa (IDA & IBRD countries),1998,NULL,0.749131080456852
Russian Federation,1969,NULL,NULL
Sub-Saharan Africa (IDA & IBRD countries),2002,NULL,8.93165455022153
Russian Federation,1972,NULL,NULL
Sub-Saharan Africa (IDA & IBRD countries),2005,NULL,18.7719126267493
Sub-Saharan Africa (IDA & IBRD countries),2008,NULL,13.3671052714092
Russian Federation,1975,NULL,NULL
Sub-Saharan Africa (IDA & IBRD countries),2011,NULL,12.8431221965116
Russian Federation,1978,NULL,NULL
Russian Federation,1985,NULL,NULL
Sub-Saharan Africa (IDA & IBRD countries),2018,NULL,3.88879839901751
Russian Federation,1988,NULL,NULL
Sub-Saharan Africa (IDA & IBRD countries),2021,NULL,12.5661598059284
Suriname,1994,NULL,41.2179077128513
Sub-Saharan Africa (IDA & IBRD),1997,NULL,NULL
Suriname,1997,NULL,7.551866973278
Sub-Saharan Africa (IDA & IBRD),2000,NULL,NULL
Sub-Saharan Africa (IDA & IBRD),2003,NULL,NULL
Suriname,2000,0.4547613561,6.92564108266926
Suriname,2003,0.3060208559,16.5160950054608
Sub-Saharan Africa (IDA & IBRD),2010,NULL,NULL
Suriname,2010,-0.3327021003,12.7202357989526
Sub-Saharan Africa (IDA & IBRD),2013,NULL,NULL
Russian Federation,1991,NULL,0.183457642269513
Russian Federation,1994,NULL,-9.19510840016657
Sub-Saharan Africa (IDA & IBRD),2016,NULL,NULL
Sub-Saharan Africa (IDA & IBRD),2019,NULL,NULL
Russian Federation,1998,-0.9543735385,-33.0856743838191
Russian Federation,2001,NULL,18.0554913307925
Sudan,1965,NULL,4.22010633613065
Russian Federation,2004,-0.8256264925,37.3347817787355
Sudan,1968,NULL,4.37734538448707
Sudan,1971,NULL,8.9566574640741
Sudan,1974,NULL,28.6514147572957
Sudan,1981,NULL,20.1005674679181
Suriname,2013,-0.2820510566,3.32847310282914
Sudan,1984,NULL,26.9431327929626
Sudan,1987,NULL,19.8285168812573
Suriname,2016,-0.3352476358,-35.2854517341523
Suriname,2019,-0.4198544323,0.496510219759551
Sudan,1994,NULL,44.0579499927187
Russian Federation,2007,-1.0175808668,31.2921904527359
Russian Federation,2014,-0.9185252190,-10.1736702435736
Sudan,1997,NULL,29.5274609756358
Russian Federation,2017,-0.9140186906,23.2938720414425
Sudan,2000,-1.0188847780,14.7469321301253
Sudan,2003,-1.1700581312,17.7435461979535
Russian Federation,2020,-0.9299479127,-11.8148546747878
Russian Federation,2023,NULL,NULL
Sudan,2010,-1.1966607571,27.155461694678
Sweden,1965,NULL,10.0436759809917
Sweden,1968,NULL,6.11704017930845
Sudan,2013,-1.4888229370,4.47954049480289
Sweden,1971,NULL,9.11981453593931
Sudan,2016,-1.5605694056,21.1318566758289
Sweden,1974,NULL,11.1242745204737
Sudan,2019,-1.4078446627,0.0132949252086033
Sweden,1981,NULL,-8.73035136357997
Suriname,1961,NULL,8.07827395885599
Rwanda,1963,NULL,2.39999344640042
Rwanda,1970,NULL,16.5341614780436
Suriname,1964,NULL,6.70901151250496
Rwanda,1973,NULL,17.9699310843591
Suriname,1967,NULL,15.9443131074337
Suriname,1970,NULL,5.87329096861159
Rwanda,1976,NULL,11.522044925519
Sweden,1984,NULL,3.98707869134696
Sweden,1987,NULL,21.6026655425972
Suriname,1977,NULL,26.9040617210683
Suriname,1980,NULL,1.59744824424069
Rwanda,1979,NULL,22.4837235148502
Suriname,1983,NULL,-3.44261945355191
Suriname,1986,NULL,2.06185567010309
Rwanda,1983,NULL,5.1479672664042
Suriname,1990,NULL,-28.418724659049
Rwanda,1986,NULL,13.3528075968578
Suriname,1993,NULL,5.97249233811172
Rwanda,1989,NULL,0.397835166269067
Suriname,1996,0.1856471449,24.5495369190481
Suriname,1999,NULL,-20.2150920733453
Sweden,1994,NULL,7.55106311607338
Suriname,2006,-0.1035754681,46.4461507046704
Suriname,2009,-0.2602737844,9.69272484069602
Sweden,1997,NULL,-8.08849288158399
Suriname,2012,-0.3407881260,12.6116746064926
Sweden,2000,2.2258279324,-4.09991297245977
Sweden,2003,2.1478836536,25.2907594650858
Suriname,2015,-0.2708757222,-2.18235271761904
Suriname,2022,-0.4051775038,17.5110671715105
Sweden,2010,2.2197258472,13.5785838397868
Sweden,2013,2.2393002510,6.21884353611579
Sweden,1962,NULL,8.45054251036809
Sweden,2016,2.1055762768,2.08885841838721
Sweden,1969,NULL,8.59850516957026
Sweden,2019,2.0920341015,-3.8843495710498
Sweden,1972,NULL,17.7733259099039
Sweden,1975,NULL,25.5585535801796
Switzerland,1967,NULL,7.6453321454644
Switzerland,1970,NULL,NULL
Switzerland,1973,NULL,NULL
Switzerland,1980,NULL,NULL
Switzerland,1983,NULL,-0.355526945792252
Switzerland,1986,NULL,43.3496695528781
Switzerland,1989,NULL,-3.44936390373771
Sweden,1978,NULL,10.5575707027914
Switzerland,1996,1.9869757891,-3.60843278050063
Sweden,1985,NULL,4.50743437254412
Switzerland,1999,NULL,-1.84056857082202
Switzerland,2002,2.0590145588,7.92746560095241
Switzerland,2005,2.0101258755,3.55818787301414
Switzerland,2012,2.1383981705,-4.11627646818545
Switzerland,2015,2.0946972370,-4.46220564568905
Switzerland,2018,1.9695181847,4.3682160965912
Syrian Arab Republic,1962,NULL,17.4897404798946
Syrian Arab Republic,1965,NULL,-0.720558512399522
Sweden,1988,NULL,13.1015140346187
Syrian Arab Republic,1968,NULL,8.21391350065542
Syrian Arab Republic,1975,NULL,31.1469975919653
Rwanda,1992,NULL,6.1428474719769
Rwanda,1999,NULL,8.43982394256089
Rwanda,2002,-0.7160655260,-0.0309339427877607
Rwanda,2005,-0.6291663647,23.451411556157
Rwanda,2008,0.1087928861,27.2550032223675
Rwanda,2015,0.5976251960,3.69980191749433
Syrian Arab Republic,1978,NULL,19.9015264047057
Rwanda,2018,0.5356574059,4.14381586660692
Syrian Arab Republic,1981,NULL,28.2953010558729
Syrian Arab Republic,1984,NULL,2.79844169689206
Rwanda,2021,0.5732058883,8.67270525443708
Syrian Arab Republic,1988,NULL,-49.0617198583134
Samoa,1961,NULL,NULL
Syrian Arab Republic,1991,NULL,16.1131153649136
Samoa,1968,NULL,NULL
Sweden,1991,NULL,4.72905375062657
Sweden,1998,2.1693036556,0.99308690970774
Syrian Arab Republic,1994,NULL,22.3190076825836
Samoa,1971,NULL,NULL
Sweden,2001,NULL,-7.77657532447383
Samoa,1974,NULL,NULL
Sweden,2004,2.1326475143,15.1885072490273
Syrian Arab Republic,1997,NULL,7.91944095104289
Samoa,1977,NULL,NULL
Sweden,2007,2.2339756489,16.109714325368
Syrian Arab Republic,2004,-0.8294377327,17.9421545737817
Sweden,2014,2.1110429764,-0.831202560144089
Samoa,1984,NULL,-2.37960021463431
Syrian Arab Republic,2007,-1.0099275112,17.0547517780058
Sweden,2017,2.0992164612,4.91880930309168
Syrian Arab Republic,2010,-1.1024864912,12.4493749451889
Samoa,1987,NULL,10.6649841609303
Sweden,2020,2.0946128368,2.46772329465141
Syrian Arab Republic,2013,-1.2652685642,-50.5415661285763
Samoa,1990,NULL,2.34168491842629
Samoa,1993,NULL,0.619680394343168
Samoa,2000,-0.0421950258,1.35002785190056
Sweden,2023,NULL,NULL
Samoa,2003,-0.1032189503,18.3242860332262
Switzerland,1961,NULL,12.4960361015046
Samoa,2006,0.3041514158,4.84938445868928
Syrian Arab Republic,2020,-1.7354936600,-50.6357745672775
Switzerland,1964,NULL,10.8462300308094
Samoa,2013,0.1807339340,3.1811361569519
Samoa,2016,0.3002577424,2.39935197857448
Switzerland,1971,NULL,NULL
Switzerland,1974,NULL,NULL
Syrian Arab Republic,2023,NULL,NULL
Tajikistan,1961,NULL,NULL
Tajikistan,1968,NULL,NULL
Tajikistan,1971,NULL,NULL
Switzerland,1977,NULL,NULL
Tajikistan,1974,NULL,NULL
Switzerland,1984,NULL,-4.51788450769689
Tajikistan,1977,NULL,NULL
Switzerland,1987,NULL,25.2350702023197
Tajikistan,1984,NULL,NULL
Tajikistan,1987,NULL,NULL
Tajikistan,1990,NULL,NULL
Tajikistan,1993,NULL,-13.7516526728466
Tajikistan,2000,-1.2658679485,-20.8050948733332
Tajikistan,2003,-1.1477460861,27.3696418543985
Tajikistan,2006,-1.0428322554,22.3954362773351
Tajikistan,2013,-1.2873308659,10.6821755489603
Switzerland,1990,NULL,27.705958845273
Tajikistan,2016,-1.1632255316,-15.4630476739911
Tajikistan,2019,-1.3455535173,6.90036856086661
Switzerland,1993,NULL,-2.74502009008111
Tajikistan,2022,-1.4341535568,17.3903678666448
Switzerland,2000,2.0483536720,-6.26359816342151
Tanzania,1962,NULL,NULL
Switzerland,2003,2.0124809742,17.0622186578636
Switzerland,2006,2.0834083557,5.58227740905807
Tanzania,1965,NULL,NULL
Samoa,2019,0.6480354071,3.92760851004429
Samoa,2022,0.5539219975,-1.30087976868732
Tanzania,1972,NULL,NULL
San Marino,1964,NULL,NULL
Tanzania,1975,NULL,NULL
San Marino,1967,NULL,NULL
Tanzania,1978,NULL,NULL
San Marino,1970,NULL,NULL
Tanzania,1981,NULL,NULL
Switzerland,2009,2.0601999760,-2.30135357497656
Switzerland,2016,1.9426367283,-0.89649123916822
Tanzania,1988,NULL,NULL
Tanzania,1991,NULL,16.3861797575986
Switzerland,2019,1.9450564384,-0.578802850613749
Switzerland,2022,2.0093138218,0.616880953537701
Tanzania,1994,NULL,5.94557400772467
Tanzania,1997,NULL,18.2823421592351
Syrian Arab Republic,1963,NULL,8.09330387068399
San Marino,1973,NULL,NULL
San Marino,1980,NULL,NULL
Syrian Arab Republic,1966,NULL,-0.649547028440735
Syrian Arab Republic,1969,NULL,14.9966621594075
San Marino,1983,NULL,NULL
Syrian Arab Republic,1972,NULL,15.1628609596235
San Marino,1986,NULL,NULL
Syrian Arab Republic,1979,NULL,20.3309793587422
San Marino,1989,NULL,NULL
Tanzania,2004,-0.5655695796,9.6083620562666
Tanzania,2007,-0.3357512653,17.4038642599075
San Marino,1996,NULL,NULL
San Marino,1999,NULL,NULL
Tanzania,2010,-0.5422793627,8.8852626219642
San Marino,2002,NULL,8.43275860778519
Tanzania,2017,-0.4870490730,7.03268733302584
San Marino,2009,NULL,-14.0931588302351
Syrian Arab Republic,1982,NULL,4.57758133705901
Tanzania,2020,-0.4089196622,8.26196662564407
Syrian Arab Republic,1985,NULL,10.4629574999298
Tanzania,2023,NULL,NULL
Syrian Arab Republic,1992,NULL,19.2788592755434
San Marino,2012,NULL,-11.5242070933344
Thailand,1962,NULL,9.0597137459489
Syrian Arab Republic,1995,NULL,12.8183858433243
Syrian Arab Republic,1998,-0.9146895409,6.0188883540235
Thailand,1965,NULL,12.8514023973543
San Marino,2015,1.1518107653,-15.204547070793
Syrian Arab Republic,2001,NULL,7.67004393021137
Thailand,1972,NULL,10.886411186884
Syrian Arab Republic,2008,-1.0707498789,21.140834603336
San Marino,2018,1.1791656017,8.29067772490061
Thailand,1975,NULL,8.60959715985118
Thailand,1978,NULL,21.3721000713719
Syrian Arab Republic,2011,-1.1007379293,-73.2536419004095
Sao Tome and Principe,1961,NULL,NULL
Thailand,1981,NULL,7.70403000706119
Syrian Arab Republic,2014,-1.5600171089,0.659166083430007
Sao Tome and Principe,1964,NULL,NULL
Thailand,1988,NULL,22.0277171958985
